timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
11:01:38.522,0.03,1.03,-0.03,0.12,1.03,-0.06,102,137
11:01:38.531,0.03,1.0,0.0,-0.06,0.97,0.03,56,117
11:01:38.541,-0.03,1.06,-0.03,0.0,0.97,0.0,93,117
11:01:38.551,0.03,1.0,-0.03,-0.03,1.0,-0.06,68,87
11:01:38.561,0.03,1.03,-0.03,-0.03,0.94,-0.12,78,159
11:01:38.574,0.0,1.0,-0.03,-0.09,1.06,-0.09,70,62
11:01:38.581,0.03,1.03,-0.03,0.03,1.09,0.0,91,138
11:01:38.591,0.03,1.0,-0.03,-0.03,1.09,-0.09,60,70
11:01:38.600,0.03,1.03,0.0,0.0,0.97,-0.03,63,115
11:01:38.616,0.03,1.03,-0.03,0.06,0.94,-0.03,59,44
11:01:38.620,0.03,1.03,-0.06,0.06,0.97,0.09,79,135
11:01:38.630,0.03,1.03,-0.03,0.03,0.91,0.0,98,171
11:01:38.641,0.03,1.03,0.0,-0.03,1.0,-0.03,75,109
11:01:38.650,0.0,0.97,-0.03,0.0,1.03,-0.03,63,59
11:01:38.660,0.03,1.06,0.0,0.03,1.09,-0.09,107,139
11:01:38.670,0.03,1.03,-0.03,0.0,0.97,-0.12,62,188
11:01:38.680,0.03,1.06,0.0,0.0,1.0,-0.09,101,100
11:01:38.690,0.06,0.97,-0.06,0.0,1.0,-0.06,71,102
11:01:38.702,0.03,1.09,0.0,0.03,1.06,0.03,93,179
11:01:38.710,0.06,1.03,-0.06,0.0,1.0,-0.06,78,132
11:01:38.720,0.03,1.06,0.03,0.03,1.03,-0.03,91,135
11:01:38.730,0.03,1.0,-0.06,0.09,1.06,-0.06,73,125
11:01:38.741,0.03,1.06,0.0,0.0,1.03,0.0,77,109
11:01:38.756,0.03,1.0,-0.03,0.0,1.0,-0.06,89,67
11:01:38.760,0.03,1.03,-0.03,0.0,0.97,0.0,75,115
11:01:38.770,0.0,1.0,-0.03,0.06,1.03,-0.06,86,180
11:01:38.780,0.03,1.03,-0.03,0.0,1.03,-0.06,72,61
11:01:38.794,0.03,1.0,-0.03,0.06,1.03,-0.09,149,120
11:01:38.800,0.03,1.03,0.0,0.03,1.09,-0.06,83,126
11:01:38.824,0.03,1.03,0.0,0.03,1.06,-0.03,77,147
11:01:38.825,0.03,1.03,0.0,-0.06,1.12,-0.09,83,93
11:01:38.830,0.03,1.03,-0.03,0.0,1.0,-0.09,85,60
11:01:38.849,0.0,1.03,0.0,0.03,1.06,0.0,91,172
11:01:38.850,0.03,1.03,-0.06,0.06,0.94,-0.06,95,153
11:01:38.860,0.0,1.0,-0.03,0.03,0.97,0.0,77,55
11:01:38.870,0.03,1.06,-0.03,0.0,1.0,-0.06,89,199
11:01:38.880,0.03,1.03,-0.06,0.0,1.03,-0.03,87,112
11:01:38.890,0.03,1.03,-0.03,0.0,1.09,-0.12,93,171
