timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
11:14:27.899,0.0,1.03,0.0,-0.03,0.97,-0.09,100,148
11:14:27.920,0.03,1.0,-0.03,0.0,1.0,-0.06,59,58
11:14:27.920,0.03,1.03,0.0,0.03,1.0,-0.06,83,169
11:14:27.929,0.03,1.0,-0.03,0.03,1.0,-0.09,69,189
11:14:27.939,0.03,1.03,-0.03,0.03,1.0,-0.03,85,69
11:14:27.949,0.03,1.03,0.0,0.0,1.09,-0.06,63,119
11:14:27.959,0.0,1.0,-0.03,0.0,1.03,-0.03,87,153
11:14:27.969,0.03,1.03,-0.03,0.0,1.0,0.0,69,149
11:14:27.980,0.03,1.03,-0.03,0.06,0.97,-0.03,87,69
11:14:27.990,0.03,1.06,0.0,0.03,1.0,-0.03,68,91
11:14:28.001,0.06,0.97,-0.06,0.06,1.03,-0.06,90,135
11:14:28.010,0.0,1.03,0.0,0.0,1.0,-0.03,60,109
11:14:28.020,0.03,1.03,-0.06,0.03,1.0,-0.06,98,39
11:14:28.029,0.03,1.03,-0.03,-0.03,1.03,0.0,59,57
11:14:28.039,0.03,1.0,-0.03,0.06,1.03,-0.09,100,163
11:14:28.051,0.03,1.06,0.0,0.0,1.03,0.0,69,108
11:14:28.060,0.03,1.06,-0.03,0.03,0.97,-0.06,69,57
